imdb_id,budget,mpaa_rating,collection_name,collection_id,keywords,production_companies,main_production_company,director,director_id,director_popularity,top_cast,main_actor_name,main_actor_id,main_actor_popularity,cast_popularity_sum,primaryTitle,first_week_revenue,Distributor,runtimeMinutes,genres,Theaters,release_date,year,is_major_holiday,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,competition_count,director_bankability,actor_bankability,director_experience,is_covid_period,dist_cat_Medium,dist_cat_Small,distributor_bankability,mpaa_rank,has_top_yield_genre,has_high_yield_genre,has_medium_yield_genre,has_low_yield_genre,budget_tier_numeric,prequel_revenue,has_prequel,prequel_revenue_fixed,franchise_position,years_since_last_installment,Source_Comic_Graphic_Novel,budget_per_theater,avg_ticket_price,consumer_sentiment
tt3949660,135000000,PG-13,Teenage Mutant Ninja Turtles (Remake) Collection,401562.0,"sibling relationship, turtle, based on comic, sequel, ninja","5150 Action, Paramount Pictures, Nickelodeon Movies, Platinum Dunes, Gama Entertainment Partners",5150 Action,Dave Green,1101410.0,1.4999,"Pete Ploszek, Alan Ritchson, Jeremy Howard, Noel Fisher, Megan Fox",Pete Ploszek,1163622.0,1.1862,11.534,Teenage Mutant Ninja Turtles: Out of the Shadows,46239783,Paramount Pictures,112.0,"Action,Adventure,Comedy",4071.0,2016-06-03,2016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16537998,89242236,1,0,0,0,45110473.7368421,2,1,1,0,0,3,89242236.0,1,89242236.0,2.0,1.8206707734428473,1,33161.38540899042,8.65,91.9
tt3322940,6500000,R,Annabelle Collection,402074.0,"halloween, prequel, evil doll, killer doll, spirit","Atomic Monster, New Line Cinema, The Safran Company, RatPac Entertainment",Atomic Monster,John R. Leonetti,26714.0,0.4498,"Annabelle Wallis, Ward Horton, Tony Amendola, Alfre Woodard, Eric Ladin",Annabelle Wallis,82809.0,4.6673,6.948,Annabelle,45790572,Warner Bros.,99.0,"Horror,Mystery,Thriller",3185.0,2014-10-03,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10127793,10127793,0,0,0,0,43293814.10784314,1,0,1,1,1,1,0.0,0,57186770.0,1.0,0.0,0,2040.8163265306123,8.17,84.1
tt5140878,15000000,R,Annabelle Collection,402074.0,"halloween, prequel, evil doll, demon, spin off","Atomic Monster, New Line Cinema, The Safran Company, RatPac Entertainment",Atomic Monster,David F. Sandberg,1302082.0,1.1712,"Stephanie Sigman, Talitha Eliana Bateman, Lulu Wilson, Anthony LaPaglia, Miranda Otto",Stephanie Sigman,929937.0,1.9057,4.8314,Annabelle: Creation,48544221,Warner Bros.,109.0,"Horror,Mystery,Thriller",3502.0,2017-08-11,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32067032,11941474,1,0,0,0,43137878.96710526,1,0,1,1,1,1,45790572.0,1,45790572.0,2.0,2.855578370978782,0,4283.266704740148,8.97,96.8
tt8350360,27000000,R,Annabelle Collection,402074.0,"supernatural, halloween, babysitter, priest, doll","Atomic Monster, The Safran Company, New Line Cinema",Atomic Monster,Gary Dauberman,1338249.0,0.5743,"Mckenna Grace, Madison Iseman, Katie Sarife, Michael Cimino, Samara Lee",Mckenna Grace,1172108.0,10.2143,13.3025,Annabelle Comes Home,36396403,Warner Bros.,106.0,"Horror,Mystery,Thriller",3525.0,2019-06-26,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15736584,15736584,0,0,0,0,43830709.0054054,1,0,1,1,1,1,48544221.0,1,48544221.0,3.0,1.8726899383983573,0,7659.574468085107,9.16,96.0
tt0790724,60000000,PG-13,Jack Reacher Collection,403374.0,"sniper, coma, based on novel or book, mass murder, detective","Paramount Pictures, Skydance Media, TC Productions",Paramount Pictures,Christopher McQuarrie,9033.0,0.7319,"Tom Cruise, Rosamund Pike, Richard Jenkins, David Oyelowo, Werner Herzog",Tom Cruise,500.0,8.9658,20.0195,Jack Reacher,30553158,Paramount Pictures,130.0,"Action,Thriller",3352.0,2012-12-21,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25804483,26015359,0,0,0,0,44800925.79310345,2,1,1,0,0,2,0.0,0,57186770.0,1.0,0.0,0,17899.761336515512,7.96,76.6
tt3393786,60000000,PG-13,Jack Reacher Collection,403374.0,"based on novel or book, homicide, falsely accused, opium, new orleans, louisiana","Skydance Media, Huahua Media, Shanghai Film Group, TC Productions, Paramount Pictures",Skydance Media,Edward Zwick,9181.0,1.0963,"Tom Cruise, Cobie Smulders, Danika Yarosh, Aldis Hodge, Patrick Heusinger",Tom Cruise,500.0,9.6729,17.4655,Jack Reacher: Never Go Back,30129177,Paramount Pictures,118.0,"Action,Thriller",3780.0,2016-10-21,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15459216,44716941,1,0,0,0,44662062.03278688,2,1,1,0,0,2,30553158.0,1,30553158.0,2.0,3.8329911019849416,0,15873.015873015873,8.65,91.9
tt2911666,20000000,R,John Wick Collection,404609.0,"hitman, bratva (russian mafia), gangster, secret organization, revenge","87Eleven, DefyNite Films, MJW Films, Thunder Road",87Eleven,Chad Stahelski,40644.0,1.0869,"Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe, Dean Winters",Keanu Reeves,6384.0,11.2807,14.7574,John Wick,19539126,Lionsgate,101.0,"Action,Crime,Thriller",2589.0,2014-10-24,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14300186,23852775,0,0,0,0,30693625.789473683,1,1,1,1,0,1,0.0,0,57186770.0,1.0,0.0,0,7724.990343762071,8.17,84.1
tt4425200,40000000,R,John Wick Collection,404609.0,"martial arts, assassin, hitman, italy, roof","Thunder Road, 87Eleven, Summit Entertainment",Thunder Road,Chad Stahelski,40644.0,1.0869,"Keanu Reeves, Common, Laurence Fishburne, Riccardo Scamarcio, Ruby Rose",Keanu Reeves,6384.0,11.2807,15.6961,John Wick: Chapter 2,42192083,Lionsgate,122.0,"Action,Crime,Thriller",3113.0,2017-02-10,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19539126,21695950,1,0,0,0,30747853.1375,1,1,1,1,0,2,19539126.0,1,19539126.0,2.0,2.299794661190965,0,12849.341471249598,8.97,96.8
tt6146586,55000000,R,John Wick Collection,404609.0,"new york city, martial arts, bratva (russian mafia), casablanca, morocco, secret society","Thunder Road, Lionsgate, 87Eleven",Thunder Road,Chad Stahelski,40644.0,1.0413,"Keanu Reeves, Halle Berry, Ian McShane, Laurence Fishburne, Mark Dacascos",Keanu Reeves,6384.0,10.8243,20.0622,John Wick: Chapter 3 - Parabellum,76638941,Lionsgate,130.0,"Action,Crime,Drama",3850.0,2019-05-17,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30865604,28527995,2,0,0,0,28912443.174757283,1,1,0,1,0,2,42192083.0,1,42192083.0,3.0,2.2614647501711156,0,14285.714285714286,9.16,96.0
tt10366206,100000000,R,John Wick Collection,404609.0,"new york city, martial arts, berlin, germany, hitman, sequel","Thunder Road, 87Eleven, Studio Babelsberg, Lionsgate",Thunder Road,Chad Stahelski,40644.0,1.0413,"Keanu Reeves, Donnie Yen, Bill Skarsgård, Ian McShane, Laurence Fishburne",Keanu Reeves,6384.0,10.8243,35.467,John Wick: Chapter 4,94668306,Lionsgate,169.0,"Action,Crime,Thriller",3855.0,2023-03-24,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46123383,31366168,3,0,0,0,27567992.008264463,1,1,1,1,0,3,76638941.0,1,76638941.0,4.0,3.8521560574948666,0,25940.33722438392,10.94,65.3
tt1772341,165000000,PG,Wreck-It Ralph Collection,404825.0,"video game, support group, villain, bullying, medal",Walt Disney Animation Studios,Walt Disney Animation Studios,Rich Moore,165787.0,0.6914,"John C. Reilly, Sarah Silverman, Jack McBrayer, Alan Tudyk, Jane Lynch",John C. Reilly,4764.0,2.1947,5.7385,Wreck-It Ralph,60634609,Walt Disney Studios Motion Pictures,101.0,"Adventure,Animation,Comedy",3752.0,2012-11-02,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,91000048,91000048,0,0,0,0,47557298.92682927,3,1,1,0,0,4,0.0,0,57186770.0,1.0,0.0,0,43976.545842217485,7.96,76.6
tt5848272,175000000,PG,Wreck-It Ralph Collection,404825.0,"video game, cartoon, sequel, internet, lethal virus",Walt Disney Animation Studios,Walt Disney Animation Studios,Phil Johnston,567562.0,0.5796,"John C. Reilly, Sarah Silverman, Gal Gadot, Taraji P. Henson, Bill Hader",John C. Reilly,4764.0,2.1947,9.9099,Ralph Breaks the Internet,90237295,Walt Disney Studios Motion Pictures,112.0,"Adventure,Animation,Comedy",4017.0,2018-11-21,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,91000048,60634609,0,0,0,0,81299232.37234043,3,1,1,0,0,4,60634609.0,1,60634609.0,2.0,6.050650239561944,0,43564.84939009211,9.11,98.4
tt2528814,17000000,PG,God's Not Dead Collection,409343.0,"religion, evangelical christianity, christian film, independent film","Pure Flix Entertainment, Greg Jenkins Productions, Red Entertainment Group",Pure Flix Entertainment,Harold Cronk,937340.0,1.8103,"Kevin Sorbo, Shane Harper, David A.R. White, Dean Cain, Cassidy Gifford",Kevin Sorbo,51965.0,2.3349,3.727,God's Not Dead,12953018,Freestyle Releasing,113.0,"Drama,Romance",780.0,2014-03-21,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,14300186,14300186,0,0,0,1,5075540.0,3,0,0,1,1,1,0.0,0,57186770.0,1.0,0.0,0,21794.871794871793,8.17,84.1
tt4824308,5000000,PG,God's Not Dead Collection,409343.0,"high school, faith, prayer, christianity, pastor",Pure Flix Entertainment,Pure Flix Entertainment,Harold Cronk,937340.0,1.8103,"Jesse Metcalfe, Robin Givens, Melissa Joan Hart, Brad Heller, Ernie Hudson",Jesse Metcalfe,57171.0,1.7722,5.7074,God's Not Dead 2,9784295,Pure Flix Entertainment,120.0,Drama,2419.0,2016-04-01,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12953018,10127793,1,0,0,1,10127793.0,3,0,0,1,0,1,12953018.0,1,12953018.0,2.0,2.0314852840520192,0,2066.9698222405955,8.65,91.9
tt0478970,130000000,PG-13,Ant-Man Collection,422834.0,"superhero, ant, master thief, shrinking, based on comic",Marvel Studios,Marvel Studios,Peyton Reed,59026.0,0.5735,"Paul Rudd, Michael Douglas, Evangeline Lilly, Corey Stoll, Bobby Cannavale",Paul Rudd,22226.0,3.3751,10.1559,Ant-Man,81310529,Walt Disney Studios Motion Pictures,117.0,"Action,Comedy,Sci-Fi",3856.0,2015-07-17,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,49701588,23704490,0,0,0,0,58979668.140625,2,1,1,0,0,3,0.0,0,57186770.0,1.0,0.0,1,33713.692946058094,8.43,92.9
tt5095030,140000000,PG-13,Ant-Man Collection,422834.0,"van, dreams, insect, flying, chase",Marvel Studios,Marvel Studios,Peyton Reed,59026.0,0.7067,"Paul Rudd, Evangeline Lilly, Michael Douglas, Hannah John-Kamen, Randall Park",Paul Rudd,22226.0,3.75,10.8902,Ant-Man and the Wasp,103985225,Walt Disney Studios Motion Pictures,118.0,"Action,Adventure,Comedy",4206.0,2018-07-06,2018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81310529,35225698,1,0,0,0,82141338.0989011,2,1,1,0,0,3,81310529.0,1,81310529.0,2.0,2.97056810403833,0,33285.78221588207,9.11,98.4
tt10954600,200000000,PG-13,Ant-Man Collection,422834.0,"hero, superhero, ant, stupidity, based on comic","Marvel Studios, Kevin Feige Productions",Marvel Studios,Peyton Reed,59026.0,0.7067,"Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer, Jonathan Majors",Paul Rudd,22226.0,3.75,10.8902,Ant-Man and the Wasp: Quantumania,135114584,Walt Disney Studios Motion Pictures,124.0,"Action,Adventure,Comedy",4345.0,2023-02-17,2023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92647877,46685619,2,0,0,0,91376647.19327731,2,1,1,0,0,4,103985225.0,1,103985225.0,3.0,4.618754277891855,1,46029.91944764097,10.94,65.3
tt1856101,150000000,R,Blade Runner Collection,422837.0,"future, android, bounty hunter, artificial intelligence (a.i.), genetics","Alcon Entertainment, Columbia Pictures, Scott Free Productions, Bud Yorkin Productions, Torridon Films, 16:14 Entertainment",Alcon Entertainment,Denis Villeneuve,137427.0,2.1664,"Ryan Gosling, Harrison Ford, Ana de Armas, Dave Bautista, Robin Wright",Ryan Gosling,30614.0,8.5188,25.405,Blade Runner 2049,45478387,Warner Bros.,164.0,"Action,Drama,Mystery",4058.0,2017-10-06,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,29627366,15153882,2,0,0,0,43792054.89032258,1,1,0,1,1,4,0.0,0,57186770.0,1.0,0.0,0,36964.02168555939,8.97,96.8
tt1798603,26000000,R,Bad Santa Collection,423173.0,"elves, holiday, santa claus, villain, shopping mall","Ingenious Media, Broad Green Pictures, Miramax",Ingenious Media,Mark Waters,54050.0,0.4909,"Billy Bob Thornton, Kathy Bates, Tony Cox, Christina Hendricks, Brett Kelly",Billy Bob Thornton,879.0,7.7057,11.4173,Bad Santa 2,10175746,Broad Green Pictures,92.0,"Comedy,Crime,Drama",2920.0,2016-11-23,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,24471962,15736584,2,0,0,1,13927832.0,1,0,1,1,0,1,0.0,0,57186770.0,1.0,0.0,0,8904.109589041096,8.65,91.9
tt1204977,5000000,PG-13,Ouija Collection,426103.0,"supernatural, spiritualism, nervous, suspenseful","Platinum Dunes, Blumhouse Productions, Hasbro Studios",Platinum Dunes,Stiles White,84962.0,0.1615,"Daren Kagasoff, Matthew Settle, Olivia Cooke, Ana Coto, Shelley Hennig",Daren Kagasoff,221115.0,0.7407,6.1826,Ouija,24062970,Universal Pictures,89.0,"Horror,Mystery,Thriller",2858.0,2014-10-24,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10127793,10127793,0,0,0,0,34246867.129411764,2,0,1,1,1,1,0.0,0,57186770.0,1.0,0.0,0,1749.4751574527643,8.17,84.1
tt4361050,9000000,PG-13,Ouija Collection,426103.0,"supernatural, possession, prequel, spirit, aftercreditsstinger","Platinum Dunes, Universal Pictures, Allspark Pictures, Blumhouse Productions, Hasbro",Platinum Dunes,Mike Flanagan,551463.0,1.718,"Parker Mack, Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas",Parker Mack,1456341.0,1.2399,4.0405,Ouija: Origin of Evil,17568625,Universal Pictures,99.0,"Drama,Horror,Mystery",3167.0,2016-10-21,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15989391,10127793,1,0,0,0,40968460.26956522,2,0,0,1,1,1,24062970.0,1,24062970.0,2.0,1.9931553730321698,0,2841.806125670982,8.65,91.9
tt2709768,75000000,PG,The Secret Life of Pets Collection,427084.0,"bunny, pet, anthropomorphism, dog, animals","Illumination, Universal Pictures",Illumination,Chris Renaud,124748.0,0.4839,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate, Ellie Kemper",Louis C.K.,52849.0,0.8009,7.2318,The Secret Life of Pets,152587865,Universal Pictures,86.0,"Adventure,Animation,Comedy",4370.0,2016-07-08,2016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,124268420,25804483,2,0,0,0,39923943.927927926,3,1,1,0,0,3,0.0,0,57186770.0,1.0,0.0,0,17162.471395881006,8.65,91.9
tt5113040,80000000,PG,The Secret Life of Pets Collection,427084.0,"new york city, friendship, villain, sequel, dog","Universal Pictures, Illumination",Universal Pictures,Chris Renaud,124748.0,0.4839,"Patton Oswalt, Kevin Hart, Eric Stonestreet, Jenny Slate, Tiffany Haddish",Patton Oswalt,10872.0,1.3023,8.0746,The Secret Life of Pets 2,67319390,Universal Pictures,86.0,"Adventure,Animation,Comedy",4561.0,2019-06-07,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,133708235,35435752,3,0,0,0,42505216.402597405,3,1,1,0,0,3,152587865.0,1,152587865.0,2.0,2.9130732375085557,0,17540.013155009867,9.16,96.0
tt3183660,180000000,PG-13,Fantastic Beasts Collection,435259.0,"witch, new york city, robbery, escape, teleportation","Heyday Films, Warner Bros. Pictures",Heyday Films,David Yates,11343.0,1.1925,"Eddie Redmayne, Katherine Waterston, Dan Fogler, Alison Sudol, Colin Farrell",Eddie Redmayne,37632.0,4.4442,8.0562,Fantastic Beasts and Where to Find Them,110927553,Warner Bros.,132.0,"Adventure,Family,Fantasy",4144.0,2016-11-18,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,158585431,91000048,4,0,0,0,42663696.68571428,2,1,1,0,0,4,0.0,0,57186770.0,1.0,0.0,0,43436.29343629344,8.65,91.9
tt4123430,200000000,PG-13,Fantastic Beasts Collection,435259.0,"witch, new york city, paris, france, magic, school of witchcraft","Warner Bros. Pictures, Heyday Films",Warner Bros. Pictures,David Yates,11343.0,1.1026,"Eddie Redmayne, Katherine Waterston, Dan Fogler, Alison Sudol, Johnny Depp",Eddie Redmayne,37632.0,4.3246,7.978,Fantastic Beasts: The Crimes of Grindelwald,87178811,Warner Bros.,134.0,"Adventure,Family,Fantasy",4163.0,2018-11-16,2018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,149053855,58003488,5,0,0,0,43315571.76,2,1,1,0,0,4,110927553.0,1,110927553.0,2.0,1.9931553730321698,0,48042.27720393947,9.11,98.4
tt4123432,200000000,PG-13,Fantastic Beasts Collection,435259.0,"prison, witch, berlin, germany, magic, election campaign","Warner Bros. Pictures, Heyday Films",Warner Bros. Pictures,David Yates,11343.0,1.1026,"Eddie Redmayne, Jude Law, Mads Mikkelsen, Ezra Miller, Dan Fogler",Eddie Redmayne,37632.0,4.3246,16.148600000000002,Fantastic Beasts: The Secrets of Dumbledore,53116750,Warner Bros.,142.0,"Adventure,Fantasy",4208.0,2022-04-15,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138741348,67728595,6,0,0,0,42421325.0235849,2,1,0,0,0,4,87178811.0,1,87178811.0,3.0,3.4113620807665983,0,47528.51711026616,10.53,59.0
tt1431045,58000000,R,Deadpool Collection,448150.0,"superhero, anti hero, mercenary, based on comic, aftercreditsstinger","20th Century Fox, The Donners' Company, Genre Films, Marvel Entertainment",20th Century Fox,Tim Miller,55252.0,1.0333,"Ryan Reynolds, Morena Baccarin, Ed Skrein, T.J. Miller, Gina Carano",Ryan Reynolds,10859.0,6.4552,20.7128,Deadpool,180394887,20th Century Studios,108.0,"Action,Comedy,Sci-Fi",3558.0,2016-02-12,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25804483,38758049,0,0,0,0,38154042.8,1,1,1,0,0,2,0.0,0,57186770.0,1.0,0.0,1,16301.292861157954,8.65,91.9
tt5463162,110000000,R,Deadpool Collection,448150.0,"hero, superhero, mutant, mercenary, based on comic","Maximum Effort, Genre Films, 20th Century Fox, Marvel Entertainment",Maximum Effort,David Leitch,40684.0,1.2521,"Ryan Reynolds, Josh Brolin, Morena Baccarin, Julian Dennison, Zazie Beetz",Ryan Reynolds,10859.0,6.0539,23.3559,Deadpool 2,164707352,20th Century Studios,119.0,"Action,Adventure,Comedy",4349.0,2018-05-18,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25880375,65246608,1,0,0,0,38855049.47154471,1,1,1,0,0,3,180394887.0,1,180394887.0,2.0,2.2614647501711156,1,25293.170843872154,9.11,98.4
tt6263850,200000000,R,Deadpool Collection,448150.0,"hero, superhero, anti hero, mutant, breaking the fourth wall","Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment",Marvel Studios,Shawn Levy,17825.0,3.3289,"Ryan Reynolds, Hugh Jackman, Emma Corrin, Matthew Macfadyen, Dafne Keen",Ryan Reynolds,10859.0,6.0539,12.7484,Deadpool & Wolverine,298575919,Walt Disney Studios Motion Pictures,128.0,"Action,Adventure,Comedy",4210.0,2024-07-26,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37319252,68822329,7,0,0,0,91254289.8359375,1,1,1,0,0,4,164707352.0,1,164707352.0,3.0,6.190280629705681,1,47505.93824228029,11.31,72.5
tt0859635,13500000,R,Super Troopers Collection,449462.0,"police, cop, sequel, aftercreditsstinger, duringcreditsstinger","Broken Lizard Industries, Cataland Films, Needle's Eye Productions, Fox Searchlight Pictures",Broken Lizard Industries,Jay Chandrasekhar,52049.0,0.4722,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Erik Stolhanske, Paul Soter",Jay Chandrasekhar,52049.0,0.4722,1.6307,Super Troopers 2,18484929,20th Century Studios,99.0,"Comedy,Crime,Mystery",2038.0,2018-04-20,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11941474,11941474,0,0,0,0,39022017.67213115,1,0,1,1,1,1,0.0,0,57186770.0,1.0,0.0,0,6624.14131501472,9.11,98.4
tt0458525,150000000,PG-13,The Wolverine Collection,453993.0,"army, corruption, superhero, mutant, boxer","The Donners' Company, Seed Productions, 20th Century Fox, Marvel Entertainment, Dune Entertainment",The Donners' Company,Gavin Hood,13079.0,0.709,"Hugh Jackman, Liev Schreiber, Danny Huston, Lynn Collins, Kevin Durand",Hugh Jackman,6968.0,4.6594,9.7006,X-Men Origins: Wolverine,102624147,20th Century Studios,107.0,"Action,Sci-Fi",4099.0,2009-05-01,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,49701588,49701588,0,0,0,0,21713447.666666668,2,1,0,0,0,4,0.0,0,57186770.0,1.0,0.0,1,36594.29129055867,7.5,66.3
tt1430132,120000000,PG-13,The Wolverine Collection,453993.0,"japan, samurai, superhero, mutant, world war ii","The Donners' Company, 20th Century Fox, Marvel Entertainment",The Donners' Company,James Mangold,366.0,0.8407,"Hugh Jackman, Hiroyuki Sanada, Tao Okamoto, Rila Fukushima, Famke Janssen",Hugh Jackman,6968.0,4.5339,11.1898,The Wolverine,73313850,20th Century Studios,126.0,"Action,Sci-Fi",3924.0,2013-07-26,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49701588,70343729,0,0,0,0,36498096.456140354,2,1,0,0,0,3,102624147.0,1,102624147.0,2.0,4.2354551676933605,1,30581.03975535168,8.13,79.2
tt3315342,97000000,R,The Wolverine Collection,453993.0,"future, experiment, immortality, self-destruction, cyborg","Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox, Marvel Entertainment, TSG Entertainment",Hutch Parker Entertainment,James Mangold,366.0,0.8014,"Hugh Jackman, Dafne Keen, Patrick Stewart, Elizabeth Rodriguez, Boyd Holbrook",Hugh Jackman,6968.0,4.6594,13.946,Logan,114806733,20th Century Studios,137.0,"Action,Drama,Sci-Fi",4071.0,2017-03-03,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73313850,73583012,1,0,0,0,39041761.158878505,1,1,0,1,0,3,73313850.0,1,73313850.0,3.0,3.6030116358658453,0,23827.069516089414,8.97,96.8
tt3369806,20000000,PG,Max Collection,456778.0,"rescue, afghanistan, based on true story, betrayal, dog","Reel Chefs Catering, Sunswept Entertainment, Metro-Goldwyn-Mayer, Warner Bros. Pictures",Reel Chefs Catering,Boaz Yakin,52358.0,0.9789,"Thomas Haden Church, Josh Wiggins, Lauren Graham, Robbie Amell, Mia Xitlali",Thomas Haden Church,19159.0,1.8906,4.7451,Max,18760777,Warner Bros.,111.0,"Adventure,Drama,Family",2855.0,2015-06-26,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10403758,14300186,1,0,0,0,42929954.578947365,3,1,1,1,0,1,0.0,0,57186770.0,1.0,0.0,0,7005.253940455342,8.43,92.9
tt6911608,75000000,PG-13,Mamma Mia! Collection,458558.0,"greece, musical, sequel, greek island, aftercreditsstinger","Littlestar, Playtone",Littlestar,Ol Parker,17510.0,0.7673,"Lily James, Amanda Seyfried, Meryl Streep, Cher, Andy Garcia",Lily James,1016168.0,5.7303,17.5843,Mamma Mia! Here We Go Again,55424525,Universal Pictures,114.0,"Comedy,Musical,Romance",3317.0,2018-07-20,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25804483,87549134,0,0,0,0,42590644.035971224,2,1,1,0,1,3,0.0,0,57186770.0,1.0,0.0,0,22610.792885137173,9.11,98.4
tt1821658,42000000,PG,The Nut Job Collection,464308.0,"squirrel, villain, heist, anthropomorphism, park","Open Road Films, GulfStream Pictures, Redrover, ToonBox Entertainment",Open Road Films,Peter Lepeniotis,1262197.0,0.1591,"Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl, Stephen Lang",Will Arnett,21200.0,1.8207,13.2504,The Nut Job,27955245,Open Road Films (II),85.0,"Adventure,Animation,Comedy",3427.0,2014-01-17,2014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18827144,18827144,0,0,1,0,15061405.111111112,3,1,1,0,0,2,0.0,0,57186770.0,1.0,0.0,0,12255.61715786402,8.17,84.1
tt3486626,40000000,PG,The Nut Job Collection,464308.0,"squirrel, mayor, villain, anthropomorphism, animals","GulfStream Pictures, Redrover, ToonBox Entertainment, Open Road Films",GulfStream Pictures,Cal Brunker,1098477.0,0.2687,"Will Arnett, Maya Rudolph, Bobby Cannavale, Bobby Moynihan, Isabela Merced",Will Arnett,21200.0,1.8207,6.1395,The Nut Job 2: Nutty by Nature,12583645,Open Road Films (II),91.0,"Adventure,Animation,Comedy",4003.0,2017-08-11,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24130662,46260780,1,0,1,0,14362051.8125,3,1,1,0,0,2,27955245.0,1,27955245.0,2.0,3.564681724845996,0,9992.505620784412,8.97,96.8
tt0481499,135000000,PG,The Croods Collection,464577.0,"daughter, parent child relationship, stone age, father, prehistory",DreamWorks Animation,DreamWorks Animation,Kirk DeMicco,71267.0,0.4851,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman",Nicolas Cage,2963.0,6.7936,22.2569,The Croods,62182077,20th Century Studios,98.0,"Adventure,Animation,Comedy",4046.0,2013-03-22,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,49701588,22018735,0,0,0,0,35514461.961538464,3,1,1,0,0,3,0.0,0,57186770.0,1.0,0.0,0,33366.28769154721,8.13,79.2
